code,name,year,quarter,disclosure_date
84870,베이직하우스,2023,Q4,2024-03-21
84870,베이직하우스,2024,Q1,2024-05-16
84870,베이직하우스,2024,Q2,2024-08-14
84870,베이직하우스,2024,Q3,2024-11-13
84870,베이직하우스,2024,Q4,2025-03-21
86280,현대글로비스,2015,Q4,2016-03-30
86280,현대글로비스,2016,Q1,2016-05-16
86280,현대글로비스,2016,Q2,2016-08-16
86280,현대글로비스,2016,Q3,2016-11-14
86280,현대글로비스,2016,Q4,2017-03-31
86280,현대글로비스,2017,Q1,2017-05-15
86280,현대글로비스,2017,Q2,2017-08-14
86280,현대글로비스,2017,Q3,2017-11-14
86280,현대글로비스,2017,Q4,2018-03-28
86280,현대글로비스,2018,Q1,2018-04-30
86280,현대글로비스,2018,Q2,2018-08-14
86280,현대글로비스,2018,Q3,2018-11-14
86280,현대글로비스,2018,Q4,2019-04-01
86280,현대글로비스,2019,Q1,2019-05-15
86280,현대글로비스,2019,Q2,2019-08-14
86280,현대글로비스,2019,Q3,2019-11-14
86280,현대글로비스,2019,Q4,2020-03-30
86280,현대글로비스,2020,Q1,2020-05-15
86280,현대글로비스,2020,Q2,2020-08-24
86280,현대글로비스,2020,Q3,2020-11-16
86280,현대글로비스,2020,Q4,2021-03-16
86280,현대글로비스,2021,Q1,2021-05-17
86280,현대글로비스,2021,Q2,2021-08-17
86280,현대글로비스,2021,Q3,2021-11-15
86280,현대글로비스,2021,Q4,2022-03-15
86280,현대글로비스,2022,Q1,2022-05-16
86280,현대글로비스,2022,Q2,2022-08-16
86280,현대글로비스,2022,Q3,2022-11-14
86280,현대글로비스,2022,Q4,2023-03-21
86280,현대글로비스,2023,Q1,2023-05-15
86280,현대글로비스,2023,Q2,2023-08-14
86280,현대글로비스,2023,Q3,2023-11-14
86280,현대글로비스,2023,Q4,2024-03-19
86280,현대글로비스,2024,Q1,2024-05-16
86280,현대글로비스,2024,Q2,2024-08-26
86280,현대글로비스,2024,Q3,2024-11-14
86280,현대글로비스,2024,Q4,2025-03-19
90430,아모레퍼시픽,2015,Q4,2016-03-30
90430,아모레퍼시픽,2016,Q1,2016-05-20
90430,아모레퍼시픽,2016,Q2,2016-08-16
90430,아모레퍼시픽,2016,Q3,2016-11-21
90430,아모레퍼시픽,2016,Q4,2017-03-31
90430,아모레퍼시픽,2017,Q1,2017-05-15
90430,아모레퍼시픽,2017,Q2,2017-08-14
90430,아모레퍼시픽,2017,Q3,2017-11-14
90430,아모레퍼시픽,2017,Q4,2018-08-14
90430,아모레퍼시픽,2018,Q1,2018-05-15
90430,아모레퍼시픽,2018,Q2,2018-08-14
90430,아모레퍼시픽,2018,Q3,2018-11-14
90430,아모레퍼시픽,2018,Q4,2019-04-01
90430,아모레퍼시픽,2019,Q1,2019-05-15
90430,아모레퍼시픽,2019,Q2,2019-08-14
90430,아모레퍼시픽,2019,Q3,2019-11-14
90430,아모레퍼시픽,2019,Q4,2020-04-29
90430,아모레퍼시픽,2020,Q1,2020-05-15
90430,아모레퍼시픽,2020,Q2,2020-08-14
90430,아모레퍼시픽,2020,Q3,2020-11-16
90430,아모레퍼시픽,2020,Q4,2021-03-31
90430,아모레퍼시픽,2021,Q1,2021-05-16
90430,아모레퍼시픽,2021,Q2,2021-08-12
90430,아모레퍼시픽,2021,Q3,2021-11-13
90430,아모레퍼시픽,2021,Q4,2022-03-16
90430,아모레퍼시픽,2022,Q1,2022-05-16
90430,아모레퍼시픽,2022,Q2,2022-08-16
90430,아모레퍼시픽,2022,Q3,2022-11-14
90430,아모레퍼시픽,2022,Q4,2023-03-09
90430,아모레퍼시픽,2023,Q1,2023-05-15
90430,아모레퍼시픽,2023,Q2,2023-08-14
90430,아모레퍼시픽,2023,Q3,2023-11-14
90430,아모레퍼시픽,2023,Q4,2024-03-07
90430,아모레퍼시픽,2024,Q1,2024-05-16
90430,아모레퍼시픽,2024,Q2,2024-08-14
90430,아모레퍼시픽,2024,Q3,2024-11-14
90430,아모레퍼시픽,2024,Q4,2025-03-07
93050,LF,2015,Q4,2016-03-30
93050,LF,2016,Q1,2016-05-16
93050,LF,2016,Q2,2016-08-16
93050,LF,2016,Q3,2016-11-11
93050,LF,2016,Q4,2017-03-29
93050,LF,2017,Q1,2017-05-12
93050,LF,2017,Q2,2017-08-11
93050,LF,2017,Q3,2017-11-13
93050,LF,2017,Q4,2018-03-30
93050,LF,2018,Q1,2018-05-15
93050,LF,2018,Q2,2018-08-14
93050,LF,2018,Q3,2018-11-13
93050,LF,2018,Q4,2019-04-01
93050,LF,2019,Q1,2019-05-15
93050,LF,2019,Q2,2019-08-14
93050,LF,2019,Q3,2019-11-14
93050,LF,2019,Q4,2020-03-30
93050,LF,2020,Q1,2020-05-15
93050,LF,2020,Q2,2020-08-13
93050,LF,2020,Q3,2020-11-16
93050,LF,2020,Q4,2021-03-18
93050,LF,2021,Q1,2021-05-17
93050,LF,2021,Q2,2021-08-17
93050,LF,2021,Q3,2021-11-15
93050,LF,2021,Q4,2022-03-18
93050,LF,2022,Q1,2022-05-16
93050,LF,2022,Q2,2022-08-16
93050,LF,2022,Q3,2022-11-14
93050,LF,2022,Q4,2023-03-20
93050,LF,2023,Q1,2023-05-15
93050,LF,2023,Q2,2023-08-14
93050,LF,2023,Q3,2023-11-14
93050,LF,2023,Q4,2024-03-20
93050,LF,2024,Q1,2024-05-16
93050,LF,2024,Q2,2024-08-14
93050,LF,2024,Q3,2024-11-14
93050,LF,2024,Q4,2025-03-20
93370,후성,2015,Q4,2016-03-30
93370,후성,2016,Q1,2016-05-11
93370,후성,2016,Q2,2016-08-16
93370,후성,2016,Q3,2016-11-14
93370,후성,2016,Q4,2017-06-07
93370,후성,2017,Q1,2017-05-15
93370,후성,2017,Q2,2017-08-14
93370,후성,2017,Q3,2017-11-14
93370,후성,2017,Q4,2018-04-02
93370,후성,2018,Q1,2018-05-15
93370,후성,2018,Q2,2018-08-14
93370,후성,2018,Q3,2018-11-14
93370,후성,2018,Q4,2019-04-01
93370,후성,2019,Q1,2019-05-15
93370,후성,2019,Q2,2019-08-14
93370,후성,2019,Q3,2019-11-14
93370,후성,2019,Q4,2020-03-30
93370,후성,2020,Q1,2020-05-15
93370,후성,2020,Q2,2020-08-14
93370,후성,2020,Q3,2020-11-16
93370,후성,2020,Q4,2021-03-22
93370,후성,2021,Q1,2021-05-17
93370,후성,2021,Q2,2021-08-17
93370,후성,2021,Q3,2021-11-15
93370,후성,2021,Q4,2022-03-21
93370,후성,2022,Q1,2022-05-16
93370,후성,2022,Q2,2022-08-16
93370,후성,2022,Q3,2022-11-14
93370,후성,2022,Q4,2023-03-21
93370,후성,2023,Q1,2023-05-15
93370,후성,2023,Q2,2023-08-11
93370,후성,2023,Q3,2023-11-14
93370,후성,2023,Q4,2024-03-21
93370,후성,2024,Q1,2024-05-16
93370,후성,2024,Q2,2024-08-14
93370,후성,2024,Q3,2024-11-14
93370,후성,2024,Q4,2025-03-21
96770,SK이노베이션,2015,Q4,2016-05-16
96770,SK이노베이션,2016,Q1,2016-05-16
96770,SK이노베이션,2016,Q2,2016-08-16
96770,SK이노베이션,2016,Q3,2016-11-14
96770,SK이노베이션,2016,Q4,2017-03-31
96770,SK이노베이션,2017,Q1,2017-05-15
96770,SK이노베이션,2017,Q2,2017-08-14
96770,SK이노베이션,2017,Q3,2017-11-14
96770,SK이노베이션,2017,Q4,2018-04-02
96770,SK이노베이션,2018,Q1,2018-05-15
96770,SK이노베이션,2018,Q2,2018-08-14
96770,SK이노베이션,2018,Q3,2018-11-14
96770,SK이노베이션,2018,Q4,2019-04-01
96770,SK이노베이션,2019,Q1,2019-05-15
96770,SK이노베이션,2019,Q2,2019-08-14
96770,SK이노베이션,2019,Q3,2019-11-14
96770,SK이노베이션,2019,Q4,2020-03-30
96770,SK이노베이션,2020,Q1,2020-05-15
96770,SK이노베이션,2020,Q2,2020-08-14
96770,SK이노베이션,2020,Q3,2020-11-16
96770,SK이노베이션,2020,Q4,2021-03-18
96770,SK이노베이션,2021,Q1,2021-05-17
96770,SK이노베이션,2021,Q2,2021-08-13
96770,SK이노베이션,2021,Q3,2021-11-15
96770,SK이노베이션,2021,Q4,2022-03-23
96770,SK이노베이션,2022,Q1,2022-05-13
96770,SK이노베이션,2022,Q2,2022-08-12
96770,SK이노베이션,2022,Q3,2022-11-14
96770,SK이노베이션,2022,Q4,2023-03-22
96770,SK이노베이션,2023,Q1,2023-05-15
96770,SK이노베이션,2023,Q2,2023-08-11
96770,SK이노베이션,2023,Q3,2023-11-14
96770,SK이노베이션,2023,Q4,2024-03-20
96770,SK이노베이션,2024,Q1,2024-05-14
96770,SK이노베이션,2024,Q2,2024-08-14
96770,SK이노베이션,2024,Q3,2024-11-14
96770,SK이노베이션,2024,Q4,2025-03-20
97230,한진중공업,2015,Q4,2016-03-30
97230,한진중공업,2016,Q1,2016-05-16
97230,한진중공업,2016,Q2,2016-08-16
97230,한진중공업,2016,Q3,2016-11-14
97230,한진중공업,2016,Q4,2017-03-31
97230,한진중공업,2017,Q1,2017-05-15
97230,한진중공업,2017,Q2,2017-08-14
97230,한진중공업,2017,Q3,2017-11-14
97230,한진중공업,2017,Q4,2018-06-15
97230,한진중공업,2018,Q1,2018-05-16
97230,한진중공업,2018,Q2,2018-08-14
97230,한진중공업,2018,Q3,2018-11-14
97230,한진중공업,2018,Q4,2019-04-01
97230,한진중공업,2019,Q1,2019-05-24
97230,한진중공업,2019,Q2,2019-08-13
97230,한진중공업,2019,Q3,2019-11-14
97230,한진중공업,2019,Q4,2020-03-30
97230,한진중공업,2020,Q1,2020-05-15
97230,한진중공업,2020,Q2,2020-08-14
97230,한진중공업,2020,Q3,2020-11-25
97230,한진중공업,2020,Q4,2021-03-18
97230,한진중공업,2021,Q1,2021-05-18
97230,한진중공업,2021,Q2,2021-08-17
97230,한진중공업,2021,Q3,2021-11-15
97230,한진중공업,2021,Q4,2022-03-17
97230,한진중공업,2022,Q1,2022-05-16
97230,한진중공업,2022,Q2,2022-08-16
97230,한진중공업,2022,Q3,2022-11-14
97230,한진중공업,2022,Q4,2023-03-16
97230,한진중공업,2023,Q1,2023-05-15
97230,한진중공업,2023,Q2,2023-11-29
97230,한진중공업,2023,Q3,2023-11-14
97230,한진중공업,2023,Q4,2024-05-23
97230,한진중공업,2024,Q1,2024-05-17
97230,한진중공업,2024,Q2,2024-08-14
97230,한진중공업,2024,Q3,2024-11-12
97230,한진중공업,2024,Q4,2025-05-23
97950,CJ제일제당,2015,Q4,2016-03-30
97950,CJ제일제당,2016,Q1,2016-05-16
97950,CJ제일제당,2016,Q2,2016-08-16
97950,CJ제일제당,2016,Q3,2016-11-14
97950,CJ제일제당,2016,Q4,2017-03-31
97950,CJ제일제당,2017,Q1,2017-05-15
97950,CJ제일제당,2017,Q2,2017-08-14
97950,CJ제일제당,2017,Q3,2017-11-14
97950,CJ제일제당,2017,Q4,2018-04-06
97950,CJ제일제당,2018,Q1,2018-05-15
97950,CJ제일제당,2018,Q2,2018-08-14
97950,CJ제일제당,2018,Q3,2018-11-14
97950,CJ제일제당,2018,Q4,2019-04-01
97950,CJ제일제당,2019,Q1,2019-05-15
97950,CJ제일제당,2019,Q2,2019-08-14
97950,CJ제일제당,2019,Q3,2019-11-14
97950,CJ제일제당,2019,Q4,2020-03-30
97950,CJ제일제당,2020,Q1,2020-05-15
97950,CJ제일제당,2020,Q2,2020-11-04
97950,CJ제일제당,2020,Q3,2020-11-16
97950,CJ제일제당,2020,Q4,2021-03-18
97950,CJ제일제당,2021,Q1,2021-05-14
97950,CJ제일제당,2021,Q2,2021-08-17
97950,CJ제일제당,2021,Q3,2021-11-15
97950,CJ제일제당,2021,Q4,2022-03-21
97950,CJ제일제당,2022,Q1,2022-05-16
97950,CJ제일제당,2022,Q2,2022-08-16
97950,CJ제일제당,2022,Q3,2022-11-14
97950,CJ제일제당,2022,Q4,2023-08-14
97950,CJ제일제당,2023,Q1,2023-05-15
97950,CJ제일제당,2023,Q2,2023-08-14
97950,CJ제일제당,2023,Q3,2023-11-14
97950,CJ제일제당,2023,Q4,2024-03-19
97950,CJ제일제당,2024,Q1,2024-05-16
97950,CJ제일제당,2024,Q2,2024-08-14
97950,CJ제일제당,2024,Q3,2024-11-14
97950,CJ제일제당,2024,Q4,2025-03-19
103140,풍산,2015,Q4,2016-03-30
103140,풍산,2016,Q1,2016-05-16
103140,풍산,2016,Q2,2016-08-12
103140,풍산,2016,Q3,2016-11-14
103140,풍산,2016,Q4,2017-03-31
103140,풍산,2017,Q1,2017-05-15
103140,풍산,2017,Q2,2017-08-11
103140,풍산,2017,Q3,2017-11-14
103140,풍산,2017,Q4,2018-03-30
103140,풍산,2018,Q1,2018-05-15
103140,풍산,2018,Q2,2018-08-14
103140,풍산,2018,Q3,2018-11-14
103140,풍산,2018,Q4,2019-04-01
103140,풍산,2019,Q1,2019-05-15
103140,풍산,2019,Q2,2019-08-14
103140,풍산,2019,Q3,2019-11-14
103140,풍산,2019,Q4,2020-03-30
103140,풍산,2020,Q1,2020-05-15
103140,풍산,2020,Q2,2020-08-14
103140,풍산,2020,Q3,2020-11-16
103140,풍산,2020,Q4,2021-03-18
103140,풍산,2021,Q1,2021-05-17
103140,풍산,2021,Q2,2021-08-17
103140,풍산,2021,Q3,2021-11-15
103140,풍산,2021,Q4,2022-03-17
103140,풍산,2022,Q1,2022-05-16
103140,풍산,2022,Q2,2022-08-16
103140,풍산,2022,Q3,2022-11-14
103140,풍산,2022,Q4,2023-03-16
103140,풍산,2023,Q1,2023-05-15
103140,풍산,2023,Q2,2023-08-14
103140,풍산,2023,Q3,2023-11-14
103140,풍산,2023,Q4,2024-03-14
103140,풍산,2024,Q1,2024-05-16
103140,풍산,2024,Q2,2024-08-14
103140,풍산,2024,Q3,2024-11-14
103140,풍산,2024,Q4,2025-03-14
104700,한국철강,2015,Q4,2016-03-30
104700,한국철강,2016,Q1,2016-05-16
104700,한국철강,2016,Q2,2016-08-16
104700,한국철강,2016,Q3,2016-11-14
104700,한국철강,2016,Q4,2017-03-31
104700,한국철강,2017,Q1,2017-05-15
104700,한국철강,2017,Q2,2017-08-14
104700,한국철강,2017,Q3,2017-11-14
104700,한국철강,2017,Q4,2018-04-02
104700,한국철강,2018,Q1,2018-05-15
104700,한국철강,2018,Q2,2018-08-14
104700,한국철강,2018,Q3,2018-11-14
104700,한국철강,2018,Q4,2019-04-01
104700,한국철강,2019,Q1,2019-05-15
104700,한국철강,2019,Q2,2019-08-14
104700,한국철강,2019,Q3,2019-11-14
104700,한국철강,2019,Q4,2020-03-30
104700,한국철강,2020,Q1,2020-05-15
104700,한국철강,2020,Q2,2020-08-14
104700,한국철강,2020,Q3,2020-11-16
104700,한국철강,2020,Q4,2021-03-18
104700,한국철강,2021,Q1,2021-05-17
104700,한국철강,2021,Q2,2021-08-17
104700,한국철강,2021,Q3,2021-11-15
104700,한국철강,2021,Q4,2022-04-12
104700,한국철강,2022,Q1,2022-05-16
104700,한국철강,2022,Q2,2022-08-16
104700,한국철강,2022,Q3,2022-11-14
104700,한국철강,2022,Q4,2023-03-24
104700,한국철강,2023,Q1,2023-05-15
104700,한국철강,2023,Q2,2023-08-14
104700,한국철강,2023,Q3,2023-11-14
104700,한국철강,2023,Q4,2024-03-14
104700,한국철강,2024,Q1,2024-05-16
104700,한국철강,2024,Q2,2024-08-14
104700,한국철강,2024,Q3,2024-11-14
104700,한국철강,2024,Q4,2025-03-14
105630,한세실업,2015,Q4,2016-03-30
105630,한세실업,2016,Q1,2016-05-13
105630,한세실업,2016,Q2,2016-08-12
105630,한세실업,2016,Q3,2016-11-11
105630,한세실업,2016,Q4,2017-03-31
105630,한세실업,2017,Q1,2017-05-15
105630,한세실업,2017,Q2,2017-08-14
105630,한세실업,2017,Q3,2017-11-14
105630,한세실업,2017,Q4,2018-03-30
105630,한세실업,2018,Q1,2018-05-15
105630,한세실업,2018,Q2,2018-08-14
105630,한세실업,2018,Q3,2018-11-14
105630,한세실업,2018,Q4,2019-03-29
105630,한세실업,2019,Q1,2019-08-14
105630,한세실업,2019,Q2,2019-08-14
105630,한세실업,2019,Q3,2019-11-14
105630,한세실업,2019,Q4,2020-03-30
105630,한세실업,2020,Q1,2020-05-15
105630,한세실업,2020,Q2,2020-08-14
105630,한세실업,2020,Q3,2020-11-19
105630,한세실업,2020,Q4,2021-11-12
105630,한세실업,2021,Q1,2021-05-14
105630,한세실업,2021,Q2,2021-08-17
105630,한세실업,2021,Q3,2021-11-12
105630,한세실업,2021,Q4,2022-03-24
105630,한세실업,2022,Q1,2022-05-16
105630,한세실업,2022,Q2,2022-08-12
105630,한세실업,2022,Q3,2022-11-14
105630,한세실업,2022,Q4,2023-03-20
105630,한세실업,2023,Q1,2023-05-15
105630,한세실업,2023,Q2,2023-08-11
105630,한세실업,2023,Q3,2023-11-13
105630,한세실업,2023,Q4,2024-03-20
105630,한세실업,2024,Q1,2024-05-14
105630,한세실업,2024,Q2,2024-08-13
105630,한세실업,2024,Q3,2024-11-14
105630,한세실업,2024,Q4,2025-03-20
108670,LG하우시스,2015,Q4,2016-05-16
108670,LG하우시스,2016,Q1,2016-05-16
108670,LG하우시스,2016,Q2,2016-08-16
108670,LG하우시스,2016,Q3,2016-11-14
108670,LG하우시스,2016,Q4,2017-03-31
108670,LG하우시스,2017,Q1,2017-05-15
108670,LG하우시스,2017,Q2,2017-08-14
108670,LG하우시스,2017,Q3,2017-11-14
108670,LG하우시스,2017,Q4,2018-03-09
108670,LG하우시스,2018,Q1,2018-05-15
108670,LG하우시스,2018,Q2,2018-08-14
108670,LG하우시스,2018,Q3,2018-11-14
108670,LG하우시스,2018,Q4,2019-04-01
108670,LG하우시스,2019,Q1,2019-05-15
108670,LG하우시스,2019,Q2,2019-08-14
108670,LG하우시스,2019,Q3,2019-11-14
108670,LG하우시스,2019,Q4,2020-03-30
108670,LG하우시스,2020,Q1,2020-05-15
108670,LG하우시스,2020,Q2,2020-08-14
108670,LG하우시스,2020,Q3,2020-11-16
108670,LG하우시스,2020,Q4,2021-03-17
108670,LG하우시스,2021,Q1,2021-05-17
108670,LG하우시스,2021,Q2,2021-08-17
108670,LG하우시스,2021,Q3,2021-11-15
108670,LG하우시스,2021,Q4,2022-03-16
108670,LG하우시스,2022,Q1,2022-05-16
108670,LG하우시스,2022,Q2,2022-08-16
108670,LG하우시스,2022,Q3,2022-11-14
108670,LG하우시스,2022,Q4,2023-03-16
108670,LG하우시스,2023,Q1,2023-05-15
108670,LG하우시스,2023,Q2,2023-08-14
108670,LG하우시스,2023,Q3,2023-11-14
108670,LG하우시스,2023,Q4,2024-03-14
108670,LG하우시스,2024,Q1,2024-05-14
108670,LG하우시스,2024,Q2,2024-08-14
108670,LG하우시스,2024,Q3,2024-11-14
108670,LG하우시스,2024,Q4,2025-03-14
111770,영원무역,2015,Q4,2016-03-30
111770,영원무역,2016,Q1,2016-05-13
111770,영원무역,2016,Q2,2016-08-12
111770,영원무역,2016,Q3,2016-11-14
111770,영원무역,2016,Q4,2017-03-31
111770,영원무역,2017,Q1,2017-05-15
111770,영원무역,2017,Q2,2017-08-11
111770,영원무역,2017,Q3,2017-11-14
111770,영원무역,2017,Q4,2018-04-02
111770,영원무역,2018,Q1,2018-05-15
111770,영원무역,2018,Q2,2018-08-14
111770,영원무역,2018,Q3,2018-11-14
111770,영원무역,2018,Q4,2019-04-01
111770,영원무역,2019,Q1,2019-05-15
111770,영원무역,2019,Q2,2019-08-14
111770,영원무역,2019,Q3,2019-11-14
111770,영원무역,2019,Q4,2020-03-30
111770,영원무역,2020,Q1,2020-05-15
111770,영원무역,2020,Q2,2020-08-14
111770,영원무역,2020,Q3,2020-11-16
111770,영원무역,2020,Q4,2021-03-23
111770,영원무역,2021,Q1,2021-05-17
111770,영원무역,2021,Q2,2021-08-13
111770,영원무역,2021,Q3,2021-11-12
111770,영원무역,2021,Q4,2022-03-21
111770,영원무역,2022,Q1,2022-05-16
111770,영원무역,2022,Q2,2022-08-16
111770,영원무역,2022,Q3,2022-11-14
111770,영원무역,2022,Q4,2023-03-21
111770,영원무역,2023,Q1,2023-05-15
111770,영원무역,2023,Q2,2023-08-14
111770,영원무역,2023,Q3,2023-11-14
111770,영원무역,2023,Q4,2024-04-01
111770,영원무역,2024,Q1,2024-05-16
111770,영원무역,2024,Q2,2024-08-14
111770,영원무역,2024,Q3,2024-11-14
111770,영원무역,2024,Q4,2025-04-01
114090,GKL,2015,Q4,2016-03-28
114090,GKL,2016,Q1,2016-05-13
114090,GKL,2016,Q2,2016-08-12
114090,GKL,2016,Q3,2016-11-11
114090,GKL,2016,Q4,2017-03-30
114090,GKL,2017,Q1,2017-05-15
114090,GKL,2017,Q2,2017-08-10
114090,GKL,2017,Q3,2017-11-13
114090,GKL,2017,Q4,2018-04-02
114090,GKL,2018,Q1,2018-05-15
114090,GKL,2018,Q2,2018-08-14
114090,GKL,2018,Q3,2018-11-14
114090,GKL,2018,Q4,2019-07-05
114090,GKL,2019,Q1,2019-05-15
114090,GKL,2019,Q2,2019-08-14
114090,GKL,2019,Q3,2019-11-14
114090,GKL,2019,Q4,2020-03-30
114090,GKL,2020,Q1,2020-05-15
114090,GKL,2020,Q2,2020-08-14
114090,GKL,2020,Q3,2020-11-16
114090,GKL,2020,Q4,2021-03-17
114090,GKL,2021,Q1,2021-05-14
114090,GKL,2021,Q2,2021-08-17
114090,GKL,2021,Q3,2021-11-15
114090,GKL,2021,Q4,2022-03-21
114090,GKL,2022,Q1,2022-05-16
114090,GKL,2022,Q2,2022-08-12
114090,GKL,2022,Q3,2022-11-14
114090,GKL,2022,Q4,2023-07-13
114090,GKL,2023,Q1,2023-05-12
114090,GKL,2023,Q2,2023-08-11
114090,GKL,2023,Q3,2023-11-10
114090,GKL,2023,Q4,2024-03-20
114090,GKL,2024,Q1,2024-05-14
114090,GKL,2024,Q2,2024-08-14
114090,GKL,2024,Q3,2024-11-21
114090,GKL,2024,Q4,2025-03-20
115390,락앤락,2015,Q4,2016-03-30
115390,락앤락,2016,Q1,2016-05-12
115390,락앤락,2016,Q2,2016-08-12
115390,락앤락,2016,Q3,2016-11-14
115390,락앤락,2016,Q4,2017-03-31
115390,락앤락,2017,Q1,2017-05-15
115390,락앤락,2017,Q2,2017-08-14
115390,락앤락,2017,Q3,2017-11-14
115390,락앤락,2017,Q4,2018-03-30
115390,락앤락,2018,Q1,2018-05-15
115390,락앤락,2018,Q2,2018-08-14
115390,락앤락,2018,Q3,2018-11-14
115390,락앤락,2018,Q4,2019-04-01
115390,락앤락,2019,Q1,2019-05-14
115390,락앤락,2019,Q2,2019-08-14
115390,락앤락,2019,Q3,2019-11-14
115390,락앤락,2019,Q4,2020-03-30
115390,락앤락,2020,Q1,2020-05-15
115390,락앤락,2020,Q2,2020-08-14
115390,락앤락,2020,Q3,2020-11-16
115390,락앤락,2020,Q4,2021-03-25
115390,락앤락,2021,Q1,2021-05-17
115390,락앤락,2021,Q2,2021-08-17
115390,락앤락,2021,Q3,2021-11-15
115390,락앤락,2021,Q4,2022-07-18
115390,락앤락,2022,Q1,2022-05-16
115390,락앤락,2022,Q2,2022-08-16
115390,락앤락,2022,Q3,2022-11-10
115390,락앤락,2022,Q4,2023-03-23
115390,락앤락,2023,Q1,2023-05-15
115390,락앤락,2023,Q2,2023-08-11
115390,락앤락,2023,Q3,2023-11-14
115390,락앤락,2023,Q4,2024-03-21
115390,락앤락,2024,Q1,2024-05-16
115390,락앤락,2024,Q2,2024-08-14
115390,락앤락,2024,Q3,2024-11-14
115390,락앤락,2024,Q4,2025-03-21
120110,코오롱인더,2015,Q4,2016-03-30
120110,코오롱인더,2016,Q1,2016-05-16
120110,코오롱인더,2016,Q2,2016-08-16
120110,코오롱인더,2016,Q3,2016-11-16
120110,코오롱인더,2016,Q4,2017-03-31
120110,코오롱인더,2017,Q1,2017-05-15
120110,코오롱인더,2017,Q2,2017-08-14
120110,코오롱인더,2017,Q3,2017-11-14
120110,코오롱인더,2017,Q4,2018-03-31
120110,코오롱인더,2018,Q1,2018-05-16
120110,코오롱인더,2018,Q2,2018-08-12
120110,코오롱인더,2018,Q3,2018-11-13
120110,코오롱인더,2018,Q4,2019-06-26
120110,코오롱인더,2019,Q1,2019-07-17
120110,코오롱인더,2019,Q2,2019-08-14
120110,코오롱인더,2019,Q3,2019-11-14
120110,코오롱인더,2019,Q4,2020-03-30
120110,코오롱인더,2020,Q1,2020-05-15
120110,코오롱인더,2020,Q2,2020-08-14
120110,코오롱인더,2020,Q3,2020-11-16
120110,코오롱인더,2020,Q4,2021-03-19
120110,코오롱인더,2021,Q1,2021-05-17
120110,코오롱인더,2021,Q2,2021-08-17
120110,코오롱인더,2021,Q3,2021-11-15
120110,코오롱인더,2021,Q4,2022-03-25
120110,코오롱인더,2022,Q1,2022-05-16
120110,코오롱인더,2022,Q2,2022-08-16
120110,코오롱인더,2022,Q3,2022-11-14
120110,코오롱인더,2022,Q4,2023-03-20
120110,코오롱인더,2023,Q1,2023-05-15
120110,코오롱인더,2023,Q2,2023-08-11
120110,코오롱인더,2023,Q3,2023-11-14
120110,코오롱인더,2023,Q4,2024-03-20
120110,코오롱인더,2024,Q1,2024-05-16
120110,코오롱인더,2024,Q2,2024-08-14
120110,코오롱인더,2024,Q3,2024-11-14
120110,코오롱인더,2024,Q4,2025-03-20
128940,한미약품,2015,Q4,2016-03-30
128940,한미약품,2016,Q1,2016-05-13
128940,한미약품,2016,Q2,2016-08-16
128940,한미약품,2016,Q3,2016-11-14
128940,한미약품,2016,Q4,2017-03-31
128940,한미약품,2017,Q1,2017-05-15
128940,한미약품,2017,Q2,2017-08-11
128940,한미약품,2017,Q3,2017-11-14
128940,한미약품,2017,Q4,2018-04-02
128940,한미약품,2018,Q1,2018-05-15
128940,한미약품,2018,Q2,2018-08-10
128940,한미약품,2018,Q3,2018-11-14
128940,한미약품,2018,Q4,2019-03-29
128940,한미약품,2019,Q1,2019-05-14
128940,한미약품,2019,Q2,2019-08-14
