name,year,quarter,sector,Relative Return,F_당기순이익(손실) 변화율,F_비유동자산 변화율,F_부채총계 변화율,F_매출액 변화율,F_이익잉여금 변화율,F_유동자산 변화율,Label,Code
KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,-1.8295436036898658,0.07384456331508327,0.1013602225382042,0.013769311431174103,-0.004516917306822799,-0.016415816315560217,0.057241368280829444,030200
KT,2018,Q3,커뮤니케이션서비스,0.11044707413812602,-0.034832151142572654,-0.015411898380434885,0.018740331115094877,0.017543654842482992,0.01902775971371784,0.11321522783200044,-0.10303644801752983,030200
KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,-0.3373015497195099,-0.011760382493162469,-0.036666430433967,-0.0032877543716102187,0.019937944336794633,-0.007286790219520944,0.11044707413812602,030200
KT,2018,Q1,커뮤니케이션서비스,-0.015919384177789965,-3.4356762243085512,-0.03314261326152956,0.02332090940959408,-0.06079084753897779,0.11085144575860939,0.4413878263792228,0.12804049882701565,030200
KT,2017,Q4,커뮤니케이션서비스,0.00493876419356485,-1.8786593069527675,0.00939795531914811,0.012219100106762637,0.06105534712021421,-0.021342152786148927,-0.04855291914509041,-0.015919384177789965,030200
KT,2017,Q3,커뮤니케이션서비스,-0.2128665420724176,-0.07908015654262301,-0.007832727668119488,0.029935834380650617,0.004528742840556044,-0.012451208731098173,0.16409770200549434,0.00493876419356485,030200
KT,2017,Q2,커뮤니케이션서비스,0.04190906929163888,-0.43523727533074474,-0.012931828436598902,-0.07673748801537106,0.031519063934456915,0.01926053627636426,-0.12171140455115892,-0.2128665420724176,030200
KT,2017,Q1,커뮤니케이션서비스,-0.08243373061989505,0.7470670931224792,-0.03396429226724751,-0.08253451977692416,-0.5174873273430936,0.01810243519629462,-0.07192812155811112,0.04190906929163888,030200
KT,2016,Q4,커뮤니케이션서비스,-0.10688162308256621,-0.021628407029682717,0.051838611084483066,0.017886134128774378,1.1740542948265684,0.07510618853314233,-0.10437258822875628,-0.08243373061989505,030200
KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,-0.1730088165900906,0.015976409505605638,0.041160536912981494,-0.05627110265298463,-0.026476479642978945,0.07971451888701986,-0.10688162308256621,030200
KT,2016,Q2,커뮤니케이션서비스,-0.033891037448811286,-0.2774156730720916,-0.01543284937171785,-0.043952854800635155,0.0006384413081523821,-0.000306348654225963,-0.019543407339537078,-0.012806725329420184,030200
KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,-0.638310632928482,-0.036770276083290865,-0.028914902071671023,-0.7520500837044102,-0.04218590497654817,0.10342813764309078,-0.033891037448811286,030200
LG유플러스,2024,Q4,커뮤니케이션서비스,0.009210228649106353,-0.8947501869952712,-0.0009074003770555006,-0.08029352005262858,-0.013576764966575006,-0.004996623877600026,-0.16111019431048745,0.009210228649106353,032640
LG유플러스,2024,Q3,커뮤니케이션서비스,0.15455574478690715,-0.033084900340778156,-0.016589146096494978,-0.021538519081542584,0.08304798710877304,0.0087767487506909,0.008125368009900491,0.009210228649106353,032640
LG유플러스,2024,Q2,커뮤니케이션서비스,0.00896016004143508,0.20546447279954494,0.0021497349797987564,0.0318299282040746,-0.028450892596496025,0.0313839781737375,0.09471554915255442,0.15455574478690715,032640
LG유플러스,2024,Q1,커뮤니케이션서비스,-0.052109112061917456,0.20016138471633527,-0.01881112679398944,0.030335808598121794,-0.04699792895343746,-0.0073407764473044645,0.12406220799633827,0.00896016004143508,032640
LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,-0.30273221340818735,0.0027738333744080634,-0.017260544510297016,0.05413174579611724,0.01593491260799329,-0.030061868747904064,-0.052109112061917456,032640
LG유플러스,2023,Q3,커뮤니케이션서비스,0.06773791932308297,-0.24625192821225017,0.003219042725570276,-0.009779895685412265,0.045647042905204493,0.010768173454581698,-0.02098935156967574,-0.12344721092645021,032640
LG유플러스,2023,Q2,커뮤니케이션서비스,-0.14252943247576966,0.36488076685770254,0.013502275931802421,0.002098480588893059,-0.035932711693164365,0.04388937365535761,0.009255395982388892,0.06773791932308297,032640
LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.05704637604663998,0.012429686725137001,0.033986806684350945,-0.016874991011031293,-0.0027461498653778005,0.036204678679259805,-0.14252943247576966,032640
LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.017739198378688537,0.039472853810810005,0.026290483873954384,0.048540931885858285,0.03057677072182652,-0.029872801116341052,-0.016454861470923503,032640
LG유플러스,2022,Q3,커뮤니케이션서비스,-0.01898226500035678,0.022877979944303517,0.002372512427252671,-0.039512461914321784,0.020183002815427953,0.01955612364472259,-0.07233309138613375,-0.05470524741470588,032640
LG유플러스,2022,Q2,커뮤니케이션서비스,-0.040755412685438884,-0.06340499192963578,0.011264797424071604,0.022794716080980493,-0.006786743327780398,0.05228681887479025,0.0676473510985891,-0.01898226500035678,032640
LG유플러스,2022,Q1,커뮤니케이션서비스,0.09758954439189928,1.569359297992547,-0.011298050683656746,-0.015628406323215938,-0.05923437089143102,0.004434849733387924,0.0015569976472036284,-0.040755412685438884,032640
LG유플러스,2021,Q4,커뮤니케이션서비스,-0.000608172588038261,-0.6770167043590516,0.07198851032044984,0.06320619935896277,0.03641866613775768,0.007023817742492167,-0.053160538042230865,0.09758954439189928,032640
LG유플러스,2021,Q3,커뮤니케이션서비스,0.05351283594063379,0.0034722729508476213,-0.0008135301342122592,-0.0003227413092965481,0.04673948111501813,0.028020204127836568,0.010740290232704952,-0.000608172588038261,032640
LG유플러스,2021,Q2,커뮤니케이션서비스,-0.009723078554463811,0.020576438486886284,0.017298437349589246,0.014737810158563125,-0.027697889907213558,0.0509336699988463,0.024616974346558962,0.05351283594063379,032640
LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,-1.8767119109348789,-0.022214919787101217,-0.005035860118747126,-0.026975021716371006,0.0009772874611306825,0.05248568306772161,-0.009723078554463811,032640
LG유플러스,2020,Q4,커뮤니케이션서비스,-0.21049873952618584,-1.5844817355028817,0.020537102870487045,-0.054595137168840346,0.056520992198457964,-0.05254782514176071,-0.187016195841755,0.23651442304334377,032640
LG유플러스,2020,Q3,커뮤니케이션서비스,-0.10061389584324029,1.7325218867872008,0.003727257598977296,0.053674217764762,0.027249648049426645,0.10207519664476106,0.18640023675351736,-0.21049873952618584,032640
LG유플러스,2020,Q2,커뮤니케이션서비스,-0.39082758122796,-0.01373417069906313,0.017618659292068406,0.0064799149140384316,-0.008320293244848176,0.03883745959914586,-0.0017557676851732706,-0.10061389584324029,032640
LG유플러스,2020,Q1,커뮤니케이션서비스,0.255394207892362,0.3935037732059339,-0.014204735294229387,0.01120609318239052,0.03930670022452132,-0.007803249059279094,0.05685731626953672,-0.39082758122796,032640
LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,0.022693259515029318,0.11942403341952823,0.09245193805668572,-0.09971091421869294,0.01766951559496599,-0.08808336997985289,0.255394207892362,032640
LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,0.004421170529459673,0.061296467596757775,0.1382134171865841,0.012910455506179419,0.030184311481292747,0.12475651421529088,-0.07482400882100962,032640
LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,-0.25746489148276486,0.061017248154355164,0.030362553563731298,0.059777953077202683,0.029410242898630923,-0.05748382814697117,0.0037374549569672705,032640
LG유플러스,2019,Q1,커뮤니케이션서비스,0.0321486698829376,1.0937710026272378,0.0035769246298547053,0.07265836620455723,-0.04967441496216485,-0.010906729848009666,0.10540440908585391,-0.1431973353475658,032640
LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,-0.5788891390345094,0.13176151320089668,0.13007317961036824,0.061317050757037306,0.02556601519147672,-0.05585533883405791,0.0321486698829376,032640
